US,BATCH,LON,LAT,TIME,V,C,X,Y
51401351386367,9156,121.5642564,31.2902843,2018/01/01 10:32:00,2.45,155.18,13532471.119227216,3670505.7453717543
51401351386367,9156,121.5655886,31.284124,2018/01/01 10:36:55,2.32,180.11,13532619.419052824,3669703.286144984
51401351386367,9156,121.56309750000001,31.274757,2018/01/01 10:44:12,2.37,210.39,13532342.111069353,3668483.212974683
51401351386367,9156,121.5594072,31.2703654,2018/01/01 10:48:21,2.41,225.96,13531931.308752535,3667911.2387500415
51401351386367,9156,121.5442414,31.258611900000002,2018/01/01 11:01:28,2.54,231.1,13530243.059619294,3666380.56111307
51401351386367,9156,121.52362279999998,31.2488718,2018/01/01 11:16:32,2.62,249.4,13527947.807566745,3665112.236289731
51401351386367,9156,121.5038804,31.2498044,2018/01/01 11:28:33,2.37,262.07,13525750.093652016,3665233.6708292537
51401351386367,9156,121.49218459999999,31.2459364,2018/01/01 11:36:42,2.47,239.21,13524448.123151775,3664730.0235011587
51401351386367,9156,121.4882898,31.237626300000002,2018/01/01 11:44:32,2.4,183.62,13524014.555999093,3663648.0457809614
51401351386367,9156,121.49856840000001,31.229013300000002,2018/01/01 11:54:41,2.59,130.72,13525158.764517002,3662526.7308247793
51401351386367,9156,121.50552730000001,31.217737699999997,2018/01/01 12:03:35,2.79,159.91,13525933.425721375,3661058.929996381
51401351386367,9156,121.504057,31.2123671,2018/01/01 12:07:52,2.44,201.06,13525769.752674084,3660359.873883538
51401351386367,9156,121.4950605,31.1989827,2018/01/01 12:19:33,2.5,213.45,13524768.2668753,3658617.886225827
51401351386367,9156,121.48255759999999,31.1930097,2018/01/01 12:29:19,2.53,253.44,13523376.45041406,3657840.5762383468
51401351386367,9156,121.4729006,31.191022999999998,2018/01/01 12:36:14,2.17,253.51,13522301.438091615,3657582.043373142
51401351386367,9156,121.4601753,31.178275,2018/01/01 12:49:41,2.62,209.69,13520884.86417562,3655923.252186151
51401351386367,9156,121.46308859999999,31.1696771,2018/01/01 12:56:57,2.42,155.06,13521209.171248104,3654804.605092264
51401351386367,9156,121.4543132,31.151018800000003,2018/01/01 13:14:23,2.41,216.62,13520232.298188735,3652377.378597793
51401351386367,9156,121.4631119,31.1323768,2018/01/01 13:32:38,2.38,143.73,13521211.76499224,3649952.749644168
51401351386367,9156,121.465097,31.122796500000003,2018/01/01 13:41:30,2.04,174.93,13521432.745313382,3648706.8952773856
51401351386367,9156,121.4603727,31.114423699999996,2018/01/01 13:49:38,2.24,212.86,13520906.8386431,3647618.1712574614
51401351386452,9257,121.559005,31.3252467,2018/01/01 06:46:59,3.85,1.79,13531886.536053345,3675061.0467122067
51401351386452,9257,121.5567235,31.3317834,2018/01/01 06:50:18,4.08,328.13,13531632.560635135,3675912.9104114114
51401351386452,9257,121.5511074,31.338384299999998,2018/01/01 06:54:09,4.25,310.12,13531007.379242975,3676773.2007048163
51401351386452,9257,121.5400635,31.343257799999996,2018/01/01 06:59:19,4.04,286.65,13529777.977918776,3677408.398993927
51401351386452,9257,121.52319740000002,31.348433399999998,2018/01/01 07:06:41,3.75,298.96,13527900.452255368,3678083.008177872
51401351386452,9257,121.5088186,31.3552614,2018/01/01 07:13:34,4.54,299.85,13526299.811561372,3678973.0548299714
51401351386452,9257,121.50234679999998,31.359737899999995,2018/01/01 07:17:05,4.18,321.79,13525579.374080958,3679556.6127292714
51401351386452,9257,121.50010900000001,31.3633964,2018/01/01 07:19:08,3.31,346.12,13525330.263324495,3680033.556534383
51401351386452,9257,121.4990112,31.372263300000004,2018/01/01 07:23:43,3.05,3.45,13525208.056787515,3681189.575342522
51401351386452,9257,121.5011562,31.3804227,2018/01/01 07:27:53,4.15,24.67,13525446.837095235,3682253.45047781
51401351386452,9257,121.50936899999999,31.3897907,2018/01/01 07:33:15,3.66,53.02,13526361.081809094,3683475.024627488
51401351386452,9257,121.52136429999999,31.3952462,2018/01/01 07:38:22,4.86,49.54,13527696.392496824,3684186.4703764855
51401351386452,9257,121.5229241,31.397400199999996,2018/01/01 07:39:24,4.61,13.72,13527870.028638538,3684467.382528755
51401351386452,9257,121.521157,31.401922600000002,2018/01/01 07:41:53,3.83,325.9,13527673.315966384,3685057.188608162
51401351386452,9257,121.51296359999999,31.409570799999997,2018/01/01 07:48:25,2.31,318.81,13526761.230850644,3686054.722516231
51401351386452,9257,121.4797767,31.430158600000002,2018/01/01 08:12:15,2.81,291.48,13523066.882042153,3688740.337360114
51401351386452,9257,121.47775630000001,31.4317489,2018/01/01 08:13:46,2.82,310.03,13522841.972142985,3688947.8116088067
51401351386452,9257,121.44674690000001,31.458562800000003,2018/01/01 08:36:38,3.07,307.42,13519390.02152566,3692446.545742314
51401351386452,9257,121.43589340000001,31.469392,2018/01/01 08:44:52,3.23,308.92,13518181.815432506,3693859.846510492
51401351386452,9257,121.42471110000001,31.4764179,2018/01/01 08:51:46,3.34,304.25,13516937.00749078,3694776.872408096
51401351386452,9257,121.393156,31.492326199999997,2018/01/01 09:08:49,4.24,297.36,13513424.30982734,3696853.490485806
51401351386452,9257,121.37626809999999,31.5018614,2018/01/01 09:17:43,3.83,303.6,13511544.357399035,3698098.353986575
51401351386452,9257,121.35643219999999,31.516738,2018/01/01 09:28:56,3.73,312.84,13509336.235111915,3700040.8150268733
51401351387112,81,121.5125017,31.4054783,2018/01/01 07:13:13,0.01,-1.0,13526709.812377855,3685520.93876865
51401351387112,81,121.514205,31.403903399999997,2018/01/01 10:37:44,1.14,134.03,13526899.422866495,3685315.5311597073
51401351387112,81,121.5204587,31.3990945,2018/01/01 10:47:13,1.99,147.03,13527595.581565974,3684688.3478096817
51401351387112,81,121.5209009,31.397208000000003,2018/01/01 10:49:14,1.84,181.92,13527644.807044795,3684442.316660693
51401351387112,81,121.5196926,31.395604600000002,2018/01/01 10:50:44,3.06,227.23,13527510.299704092,3684233.21037303
51401351387112,81,121.5127869,31.3932191,2018/01/01 10:54:44,3.11,243.16,13526741.560696624,3683922.113670823
51401351387112,81,121.50572350000002,31.388967699999995,2018/01/01 10:59:14,3.02,224.23,13525955.266605467,3683367.7016917085
51401351387112,81,121.5002038,31.381869599999998,2018/01/01 11:04:15,3.33,204.38,13525340.816412222,3682442.1162663805
51401351387112,81,121.4968055,31.3743161,2018/01/01 11:09:15,2.9,216.61,13524962.51938671,3681457.2239326714
51401351387112,81,121.4822733,31.366705300000003,2018/01/01 11:23:44,2.07,252.71,13523344.802282827,3680464.9403924663
51401351387112,81,121.4759409,31.3655797,2018/01/01 11:30:15,1.33,245.63,13522639.882739428,3680318.1933435793
51401351387112,81,121.4678466,31.360836100000004,2018/01/01 11:38:44,2.24,247.87,13521738.829385225,3679699.7786590965
51401351387112,81,121.45109579999999,31.3560532,2018/01/01 11:54:13,1.59,263.73,13519874.138859104,3679076.272095893
51401351387112,81,121.4490268,31.35534,2018/01/01 11:56:13,1.7,243.37,13519643.818832684,3678983.3009102126
51401351387112,81,121.4400967,31.3477599,2018/01/01 12:05:43,2.3,237.41,13518649.724648092,3677995.219291824
51401351387112,81,121.4356595,31.347933899999997,2018/01/01 12:09:12,2.23,284.09,13518155.777803613,3678017.899656504
51401351387112,81,121.4277351,31.344024100000002,2018/01/01 12:26:43,0.42,302.56,13517273.637630895,3677508.279375327
51401351387202,202,121.55706,31.331038300000003,2018/01/01 07:16:42,3.82,341.22,13531670.019643782,3675815.8058831687
51401351387202,202,121.54613,31.3410567,2018/01/01 07:23:27,5.62,279.64,13530453.29760958,3677121.5097334683
51401351387202,202,121.51901940000002,31.350194000000002,2018/01/01 07:35:35,3.39,300.74,13527435.359422898,3678312.500550232
51401351387202,202,121.50294270000002,31.358751,2018/01/01 07:43:50,3.69,315.72,13525645.709365513,3679427.957758105
51401351387202,202,121.49944690000001,31.363705300000003,2018/01/01 07:46:50,3.63,341.32,13525256.55868965,3680073.8274241914
51401351387202,202,121.49869170000001,31.3726814,2018/01/01 07:51:35,3.28,7.43,13525172.490210215,3681244.0876682033
51401351387202,202,121.5029739,31.3842858,2018/01/01 07:58:05,3.84,31.73,13525649.182533626,3682757.178573646
51401351387202,202,121.5114481,31.3915783,2018/01/01 08:03:49,3.28,60.91,13526592.526162373,3683708.139022221
51401351387202,202,121.52377560000001,31.394744300000003,2018/01/01 08:10:20,3.03,75.53,13527964.817184934,3684121.016423407
51401351387202,202,121.52675220000002,31.396832,2018/01/01 08:12:38,2.87,31.44,13528296.170781186,3684393.28056356
51401351387202,202,121.5276861,31.402316499999998,2018/01/01 08:16:06,3.61,352.19,13528400.13205362,3685108.5619274112
51401351387202,202,121.5248598,31.410127799999998,2018/01/01 08:21:08,3.25,332.22,13528085.509776838,3686127.3736862964
51401351387202,202,121.51743590000002,31.421601399999997,2018/01/01 08:29:23,3.6,320.11,13527259.08500925,3687624.00549006
51401351387202,202,121.5111395,31.4274744,2018/01/01 08:33:47,3.85,312.39,13526558.17296752,3688390.1583477193
51401351387226,240,121.27353000000001,31.505898300000002,2018/01/01 07:18:41,1.21,65.12,13500107.604423555,3698625.427799203
51401351387226,240,121.27939930000001,31.5099703,2018/01/01 07:24:45,2.27,56.64,13500760.971910777,3699157.1074688
51401351387226,240,121.2961875,31.517571399999998,2018/01/01 07:38:43,2.24,69.94,13502629.825785855,3700149.6425212137
51401351387226,240,121.30936070000001,31.5204788,2018/01/01 07:48:46,2.21,79.17,13504096.259701768,3700529.3058176236
51401351387226,240,121.3236152,31.5203723,2018/01/01 07:59:53,1.95,72.28,13505683.06338306,3700515.39828953
51401351387226,240,121.33138980000001,31.5257649,2018/01/01 08:07:58,2.09,42.53,13506548.52789606,3701219.6223077006
51401351387226,240,121.33478590000001,31.532062,2018/01/01 08:14:28,1.9,8.03,13506926.58001869,3702042.0171775087
51401351387226,240,121.33339070000001,31.536867100000002,2018/01/01 08:20:03,1.54,346.36,13506771.267065154,3702669.595666384
51401351387226,240,121.3370625,31.550382,2018/01/01 08:34:11,1.87,2.43,13507180.009971395,3704434.90602586
51401351387226,240,121.3358888,31.5556165,2018/01/01 08:39:45,1.73,336.6,13507049.35428507,3705118.702824679
51401351387226,240,121.32668249999999,31.568932399999998,2018/01/01 08:55:23,1.9,328.19,13506024.513657125,3706858.367583415
51401351387226,240,121.3230639,31.5737423,2018/01/01 09:00:56,1.93,326.09,13505621.692947796,3707486.8212922495
51401351387226,240,121.3112764,31.586778499999998,2018/01/01 09:16:01,2.46,326.18,13504309.51445025,3709190.273026531
51401351387226,240,121.30920479999999,31.589100800000004,2018/01/01 09:18:32,2.12,320.17,13504078.904993154,3709493.75501847
51401351387226,240,121.2936269,31.603973100000005,2018/01/01 09:34:39,2.57,322.61,13502344.78109777,3711437.471072225
51401351387226,240,121.28448870000001,31.6129277,2018/01/01 09:43:41,2.15,312.26,13501327.521327145,3712607.9306871365
51401351387226,240,121.2649909,31.6290933,2018/01/01 09:59:51,2.85,318.68,13499157.036159854,3714721.22836864
51401351387226,240,121.23672250000001,31.650438300000005,2018/01/01 10:20:34,3.73,322.38,13496010.212266752,3717512.181684962
51401351387226,240,121.20873449999999,31.6684317,2018/01/01 10:38:14,3.55,312.76,13492894.602358865,3719865.39634416
51401351387226,240,121.1923616,31.678933899999997,2018/01/01 10:47:53,3.67,312.46,13491071.979468308,3721239.106806723
51401351387341,399,121.49801670000001,31.37606,2018/01/01 07:21:58,1.8,196.24,13525097.34955394,3681684.6020535626
51401351387341,399,121.49766509999998,31.3655914,2018/01/01 07:32:54,2.2,156.48,13525058.209620984,3680319.7186903264
51401351387341,399,121.4999531,31.3602334,2018/01/01 07:38:22,1.41,162.0,13525312.908615885,3679621.2079676967
51401351387341,399,121.50552809999999,31.3552103,2018/01/01 07:45:20,1.42,122.94,13525933.51477697,3678966.393578838
51401351387341,399,121.52156799999999,31.3467262,2018/01/01 08:01:45,2.25,116.7,13527719.068277095,3677860.4805420656
51401351387341,399,121.52801310000001,31.343997299999998,2018/01/01 08:07:43,1.83,109.1,13528436.533527104,3677504.78622024
51401351387341,399,121.54751200000001,31.338385499999998,2018/01/01 08:23:37,2.36,112.95,13530607.141145833,3676773.357105392
51401351387341,399,121.5496304,31.337686600000005,2018/01/01 08:25:07,2.19,114.42,13530842.960355096,3676682.267140527
51401351387341,399,121.55543540000001,31.332498600000005,2018/01/01 08:31:05,1.99,155.01,13531489.16999906,3676006.1189704994
51401351387341,399,121.55793940000001,31.325225099999997,2018/01/01 08:37:32,2.06,170.58,13531767.914003968,3675058.2318951082
51401351387341,399,121.55730359999998,31.3064055,2018/01/01 08:51:42,2.19,172.2,13531697.137071734,3672605.9896473694
51401351387341,399,121.5584913,31.3003893,2018/01/01 08:56:25,2.62,168.17,13531829.35123093,3671822.1666655983
51401351387341,399,121.5654999,31.2867289,2018/01/01 09:07:21,2.32,178.77,13532609.545013996,3670042.6018644986
51401351387341,399,121.56511470000001,31.283266100000002,2018/01/01 09:09:50,2.56,202.07,13532566.664746147,3669591.537666877
51401351387341,399,121.56191840000001,31.276088399999995,2018/01/01 09:14:49,3.2,208.21,13532210.854257775,3668656.623481854
51401351387341,399,121.5559366,31.2693603,2018/01/01 09:20:17,2.4,229.47,13531544.96332784,3667780.335468724
51401351387341,399,121.5334203,31.253699400000002,2018/01/01 09:36:11,3.18,238.39,13529038.46027764,3665740.854641837
51401351387341,399,121.5237381,31.250524300000002,2018/01/01 09:41:39,2.98,253.27,13527960.64270403,3665327.4103638763
51401351387341,399,121.5015389,31.249947100000004,2018/01/01 09:53:05,3.37,249.13,13525489.439064356,3665252.2520081718
51401351387341,399,121.492011,31.246399,2018/01/01 09:58:33,2.74,232.96,13524428.798088174,3664790.2569688237
51401351387341,399,121.48767679999999,31.2422409,2018/01/01 10:02:02,2.89,203.36,13523946.317151247,3664248.856446376
51401351387341,399,121.48716,31.2399266,2018/01/01 10:03:31,2.97,183.47,13523888.787238412,3663947.5360602937
51401351387341,399,121.4889336,31.2358571,2018/01/01 10:06:30,2.94,144.72,13524086.223487254,3663417.707655746
51401351387341,399,121.50208799999999,31.224622200000002,2018/01/01 10:15:57,3.51,146.56,13525550.564596742,3661955.098721074
51401351387341,399,121.50524909999999,31.217971000000002,2018/01/01 10:19:55,3.55,172.18,13525902.45663904,3661089.2980417456
51401351387341,399,121.50332949999999,31.2111023,2018/01/01 10:23:54,3.67,210.94,13525688.767744547,3660195.2488604714
51401351387341,399,121.489395,31.1952351,2018/01/01 10:34:50,4.69,228.75,13524137.586300302,3658130.178011435
51401351387341,399,121.4715898,31.1905936,2018/01/01 10:43:17,3.83,258.32,13522155.520503106,3657526.1654875856
51401351387341,399,121.45911770000001,31.1794844,2018/01/01 10:52:14,3.52,232.84,13520767.132682174,3656080.611756861
51401351387341,399,121.4638149,31.1639106,2018/01/01 11:00:41,3.25,167.52,13521290.022594258,3654054.399886602
51401351387341,399,121.45194879999998,31.1433536,2018/01/01 11:13:37,4.04,238.6,13519969.09438474,3651380.364243361
51401351387341,399,121.46413940000001,31.130224,2018/01/01 11:23:04,3.22,153.0,13521326.145769013,3649672.7813478387
51401351387389,482,121.48733329999999,31.4332817,2018/01/01 07:24:04,2.92,131.57,13523908.078906165,3689147.7876042537
51401351387389,482,121.508923,31.4175955,2018/01/01 07:39:35,2.63,129.02,13526311.43331621,3687101.4497110867
51401351387389,482,121.5184963,31.4113596,2018/01/01 07:46:36,2.62,127.06,13527377.128197273,3686288.042563076
51401351387389,482,121.52613829999999,31.4040783,2018/01/01 07:55:05,1.8,160.52,13528227.831745796,3685338.3424638137
51401351387389,482,121.52607479999999,31.3974646,2018/01/01 08:03:35,1.39,205.8,13528220.762958132,3684475.7813014337
51401351387389,482,121.5241971,31.395949600000005,2018/01/01 08:06:37,1.44,238.34,13528011.738350298,3684278.203004772
51401351387389,482,121.50945870000001,31.3914614,2018/01/01 08:21:37,1.88,241.21,13526371.06716742,3683692.894384062
51401351387389,482,121.50255449999999,31.385046799999998,2018/01/01 08:29:46,2.08,210.88,13525602.49513919,3682856.411448015
51401351387389,482,121.4977804,31.3743502,2018/01/01 08:39:37,2.11,191.98,13525071.04475827,3681461.670015231
51401351387389,482,121.49805559999999,31.365377799999997,2018/01/01 08:47:08,2.23,167.37,13525101.679882133,3680291.871364244
51401351387389,482,121.503391,31.3576428,2018/01/01 08:54:38,2.27,126.46,13525695.613893226,3679283.491398313
51401351387389,482,121.51768020000002,31.3494461,2018/01/01 09:05:41,2.49,124.2,13527286.28036085,3678215.012041012
51401351387389,482,121.54098400000001,31.342054600000004,2018/01/01 09:21:40,2.5,109.16,13529880.447510036,3677251.5742295454
51401351387389,482,121.54735890000002,31.339630800000002,2018/01/01 09:26:09,2.43,115.04,13530590.098131794,3676935.662879014
51401351387389,482,121.55424840000002,31.334373499999998,2018/01/01 09:32:09,2.47,150.64,13531357.03376351,3676250.4689875594
51401351387389,482,121.5581345,31.322754999999997,2018/01/01 09:41:09,2.59,177.74,13531789.63243662,3674736.34357526
51401351387389,482,121.55779840000002,31.303940100000002,2018/01/01 09:55:09,2.41,170.88,13531752.21795577,3672284.777986885
51401351387389,482,121.56482009999999,31.287461800000003,2018/01/01 10:07:41,2.6,164.37,13532533.870024165,3670138.071515026
51401351387389,482,121.56405430000001,31.2769174,2018/01/01 10:15:12,2.68,194.58,13532448.621558124,3668764.599264312
51401351387389,482,121.556529,31.2675085,2018/01/01 10:23:13,2.71,225.22,13531610.908994175,3667539.162424902
51401351387389,482,121.53453600000002,31.252728100000002,2018/01/01 10:39:14,3.09,239.4,13529162.659433505,3665614.375754845
51401351387389,482,121.52462659999998,31.2490808,2018/01/01 10:45:17,2.89,257.82,13528059.55007159,3665139.450230875
51401351387389,482,121.50814059999999,31.250088199999997,2018/01/01 10:54:47,2.71,274.27,13526224.336946625,3665270.624876327
51401351387389,482,121.4998219,31.249262899999994,2018/01/01 10:59:47,2.67,254.68,13525298.303498693,3665163.161565545
51401351387389,482,121.48855900000001,31.2372412,2018/01/01 11:12:05,2.66,195.92,13524044.523206012,3663597.907943613
51401351387389,482,121.4993021,31.227811199999998,2018/01/01 11:20:46,3.35,139.26,13525240.439627385,3662370.2391608064
51401351387389,482,121.5051689,31.214868699999997,2018/01/01 11:28:16,3.87,172.93,13525893.528815882,3660685.4859641567
51401351387389,482,121.49748659999999,31.202333399999997,2018/01/01 11:36:48,3.08,220.98,13525038.339091878,3659053.9587036017
51401351387389,482,121.47402009999999,31.191381699999997,2018/01/01 11:52:19,3.58,263.67,13522426.060261546,3657628.7212515865
51401351387389,482,121.4609358,31.1746097,2018/01/01 12:07:50,2.66,218.09,13520969.52264836,3655446.3585292837
51401351387389,482,121.46458059999999,31.161627199999998,2018/01/01 12:16:52,2.6,168.44,13521375.259928346,3653757.34867887
51401351387389,482,121.4581634,31.154131,2018/01/01 12:23:21,3.08,236.66,13520660.900492128,3652782.206190745
51401351387389,482,121.459897,31.1354608,2018/01/01 12:40:52,1.83,189.03,13520853.88396134,3650353.830125224
51401351387389,482,121.4635108,31.1191975,2018/01/01 12:54:52,2.17,204.97,13521256.17033711,3648238.901739955
51401351387389,482,121.4594726,31.111771299999997,2018/01/01 13:01:53,2.49,223.34,13520806.639969453,3647273.296916234
51401351387779,1015,121.55495,31.311616700000002,2018/01/01 08:00:29,0.02,-1.0,13531435.135518238,3673284.973344185
51401351387779,1015,121.55873329999999,31.29825,2018/01/01 08:15:57,2.2,163.0,13531856.2905477,3671543.459185572
51401351387779,1015,121.5637834,31.28555,2018/01/01 08:28:28,2.08,162.46,13532418.465108074,3669889.036535069
51401351387779,1015,121.56356670000001,31.281,2018/01/01 08:32:27,2.2,192.87,13532394.342174426,3669296.3645329317
51401351387779,1015,121.56031670000002,31.2738333,2018/01/01 08:38:58,2.08,209.2,13532032.553829398,3668362.9055007617
51401351387779,1015,121.55076670000001,31.2648167,2018/01/01 08:49:27,2.13,239.78,13530969.45269247,3667188.5986657613
51401351387779,1015,121.53276670000001,31.2530333,2018/01/01 09:04:28,2.67,239.51,13528965.701858468,3665654.1175649273
51401351387779,1015,121.5244,31.250333299999998,2018/01/01 09:09:57,2.65,257.04,13528034.325074978,3665302.5398245486
51401351387779,1015,121.50136670000002,31.249000000000002,2018/01/01 09:23:57,2.7,258.21,13525470.269848047,3665128.929235957
51401351387779,1015,121.4905666,31.244533399999998,2018/01/01 09:30:55,2.93,229.28,13524268.008215696,3664547.34576571
51401351387779,1015,121.48798319999999,31.239850099999998,2018/01/01 09:34:19,3.16,188.23,13523980.425443225,3663937.5759350667
51401351387779,1015,121.4895998,31.2365667,2018/01/01 09:36:56,3.07,139.65,13524160.384532012,3663510.0923590083
51401351387779,1015,121.50235,31.2248,2018/01/01 09:47:26,3.05,147.39,13525579.730303327,3661978.2441567406
51401351387779,1015,121.5046834,31.2202667,2018/01/01 09:50:25,3.09,160.69,13525839.48320311,3661388.127249845
51401351387779,1015,121.5042834,31.21295,2018/01/01 09:54:56,3.26,192.53,13525794.955406798,3660435.7442689487
51401351387779,1015,121.50246680000001,31.209783299999998,2018/01/01 09:56:56,3.4,209.83,13525592.73241985,3660023.5715684136
51401351387779,1015,121.4865,31.194033299999997,2018/01/01 10:09:25,3.24,231.75,13523815.3163745,3657973.781276785
51401351387779,1015,121.47155009999999,31.190366700000002,2018/01/01 10:16:57,3.5,250.79,13522151.101119325,3657496.6390593764
51401351387779,1015,121.46538329999998,31.187383399999998,2018/01/01 10:20:27,3.18,234.46,13521464.616083592,3657108.4297185405
51401351387779,1015,121.46003329999999,31.177183399999997,2018/01/01 10:26:56,3.79,185.12,13520869.056807933,3655781.221741083
51401351387779,1015,121.463,31.169716700000002,2018/01/01 10:31:26,3.33,152.68,13521199.308341222,3654809.7570972256
51401351387779,1015,121.45258329999999,31.143,2018/01/01 10:47:54,3.01,198.62,13520039.726601638,3651334.373353741
51401351387779,1015,121.4608,31.1344833,2018/01/01 10:53:55,4.14,127.08,13520954.405461513,3650226.7028477713
51401351387779,1015,121.4649,31.1221,2018/01/01 11:00:25,3.86,165.94,13521410.815373698,3648616.3249846655
51401351387779,1015,121.4617834,31.117083299999997,2018/01/01 11:03:25,3.52,213.57,13521063.877048742,3647963.991443693
51401351387779,1015,121.46068329999999,31.0979,2018/01/01 11:13:25,3.74,168.37,13520941.41447694,3645469.858816143
51401351387779,1015,121.4652,31.088383299999997,2018/01/01 11:18:55,3.41,152.12,13521444.211220933,3644232.724123857
51401351387779,1015,121.4752,31.055216700000003,2018/01/01 11:36:55,3.48,162.46,13522557.406128712,3639922.160567575
51401351387989,1311,121.5082483,31.3556,2018/01/01 07:51:00,3.68,300.24,13526236.326055786,3679017.1938575236
51401351387989,1311,121.50331979999999,31.3588047,2018/01/01 07:53:38,3.84,319.33,13525687.687945485,3679434.958201576
51401351387989,1311,121.49980149999999,31.3635091,2018/01/01 07:56:28,3.74,336.75,13525296.03258108,3680048.24907095
51401351387989,1311,121.4989773,31.3732631,2018/01/01 08:01:27,3.69,5.85,13525204.28305678,3681319.930740536
51401351387989,1311,121.502711,31.3834865,2018/01/01 08:06:55,3.54,20.63,13525619.916639501,3682652.9523217855
51401351387989,1311,121.50991409999999,31.390000099999998,2018/01/01 08:11:53,2.91,43.68,13526421.76206352,3683502.3314881083
51401351387989,1311,121.51887240000002,31.3938751,2018/01/01 08:16:51,3.53,65.36,13527418.995457755,3684007.662845826
51401351387989,1311,121.52054720000001,31.3986904,2018/01/01 08:19:50,4.31,342.96,13527605.433340907,3684635.645995569
51401351387989,1311,121.5196803,31.4136566,2018/01/01 08:29:16,2.98,348.11,13527508.930474356,3686587.655609354
51401351387989,1311,121.5145483,31.423244,2018/01/01 08:34:44,4.04,331.52,13526937.638847684,3687838.2834226633
51401351389031,2717,121.51729669999999,31.4041017,2018/01/01 08:39:52,3.69,126.51,13527243.589336134,3685341.394408242
51401351389031,2717,121.5185834,31.3957533,2018/01/01 08:44:41,6.43,210.99,13527386.82412492,3684252.602829103
51401351389031,2717,121.5081731,31.3904066,2018/01/01 08:49:33,3.67,228.09,13526227.954830075,3683555.341398545
51401351389031,2717,121.5000943,31.3800081,2018/01/01 08:55:13,3.78,204.2,13525328.62692798,3682199.390030716
51401351389031,2717,121.4976416,31.370777500000003,2018/01/01 08:59:33,4.13,183.28,13525055.593612947,3680995.857110075
51401351389031,2717,121.49886409999998,31.363659600000002,2018/01/01 09:02:53,4.2,156.37,13525191.681690425,3680067.869566502
51401351389031,2717,121.50598259999998,31.3559132,2018/01/01 09:07:44,3.66,124.08,13525984.109485526,3679058.0219477313
51401351389031,2717,121.5518376,31.334822999999997,2018/01/01 09:28:42,4.64,121.52,13531088.664735142,3676309.051679478
51401351389185,2904,121.4590183,31.3583733,2018/01/01 08:35:48,1.1,51.71,13520756.06752479,3679378.7201150167
51401351389185,2904,121.46753670000001,31.3604717,2018/01/01 08:46:50,1.18,72.56,13521704.331475032,3679652.273770704
51401351389185,2904,121.4758179,31.3654218,2018/01/01 08:58:58,1.39,64.74,13522626.19044206,3680297.607699647
51401351389185,2904,121.4827095,31.366769399999995,2018/01/01 09:08:01,1.21,62.64,13523393.359844705,3680473.297309102
51401351389185,2904,121.49492279999998,31.372831,2018/01/01 09:26:45,1.49,57.86,13524752.93818142,3681263.592735305
51401351389185,2904,121.4968687,31.372657099999998,2018/01/01 09:28:47,2.22,149.49,13524969.554778526,3681240.9194015423
51401351389185,2904,121.49847759999999,31.3635518,2018/01/01 09:34:56,3.11,156.11,13525148.656707238,3680053.815813007
51401351389185,2904,121.50563000000001,31.355606199999997,2018/01/01 09:40:31,2.92,128.42,13525944.858233076,3679018.0020751054
51401351389185,2904,121.52550330000001,31.3452424,2018/01/01 09:50:48,3.73,117.51,13528157.143869154,3677667.075606878
51401351389185,2904,121.54218259999999,31.3401404,2018/01/01 09:58:55,3.11,113.52,13530013.875051685,3677002.08204996
51401351389185,2904,121.550532,31.335638899999996,2018/01/01 10:03:35,3.27,138.66,13530943.326007985,3676415.3874741294
51401351389185,2904,121.5541249,31.3308637,2018/01/01 10:06:39,3.73,156.3,13531343.2858064,3675793.0513967993
51401351389185,2904,121.55593970000001,31.3245787,2018/01/01 10:10:16,3.38,176.39,13531545.30841826,3674973.9961859407
51401351389185,2904,121.55675829999998,31.303650800000003,2018/01/01 10:21:55,3.38,169.97,13531636.43455341,3672247.086263465
51401351389185,2904,121.56272659999998,31.288194,2018/01/01 10:30:08,3.43,159.91,13532300.82267022,3670233.450722625
51401351389185,2904,121.56355520000001,31.2813613,2018/01/01 10:33:41,3.37,183.15,13532393.06200028,3669343.425552405
51401351389185,2904,121.5625372,31.277575,2018/01/01 10:35:44,3.77,200.56,13532279.738758665,3668850.2511751694
51401351389185,2904,121.55577720000001,31.269137800000003,2018/01/01 10:41:23,2.53,250.75,13531527.21900101,3667751.3574659294
51401351389185,2904,121.53698270000001,31.255800699999998,2018/01/01 10:52:45,3.15,238.31,13529435.024831586,3666014.482161937
51401351389185,2904,121.52365829999998,31.250580600000003,2018/01/01 10:59:38,3.4,259.91,13527951.759408668,3665334.741323028
51401351389185,2904,121.5072385,31.2505917,2018/01/01 11:07:14,3.5,277.85,13526123.915633993,3665336.186681385
51401351389185,2904,121.49782720000002,31.248623100000003,2018/01/01 11:11:51,3.31,246.42,13525076.254510434,3665079.853080356
51401351389185,2904,121.48965159999999,31.235433500000003,2018/01/01 11:21:33,3.17,188.61,13524166.150881635,3663362.558380666
51401351389185,2904,121.4995962,31.227669399999996,2018/01/01 11:27:35,3.81,135.35,13525273.178689625,3662351.7794984085
51401351389185,2904,121.5025428,31.223621500000004,2018/01/01 11:30:05,3.43,157.94,13525601.19270115,3661824.8316059466
51401351389185,2904,121.50481950000001,31.218038399999998,2018/01/01 11:33:06,3.25,173.54,13525854.633785805,3661098.071335842
